DAY,WEEK,MONTH,YEAR,LATITUDE,LONGITUDE,DEM_Value,Aspect_Value,Slope_Value,Filename,NDVI_Value
25,21,05,2012,40.590675,-120.23857,1391.576782,250.5962,5.459414,2012_21.tif,3088.0
25,21,05,2012,32.647168,-116.826249,397.507416,263.0248,6.824938,2012_21.tif,3706.0
26,21,05,2012,33.95644,-116.69485,663.641663,41.98196,8.54062,2012_21.tif,2044.0
27,22,05,2012,35.1336,-119.5272,536.022705,12.39425,1.056211,2012_22.tif,1671.0
29,22,05,2012,35.3515,-117.63122,1153.796509,285.8112,6.846619,2012_22.tif,1122.0
30,22,05,2012,33.66415,-115.86593,435.689209,187.3501,2.969498,2012_22.tif,1002.0
01,22,06,2012,33.16742,-115.40386000000001,-4.768742,46.4871,0.352566,2012_22.tif,1685.0
02,22,06,2012,40.5583,-122.4797,325.653992,93.9922,2.934664,2012_22.tif,7002.0
02,22,06,2012,33.75922,-117.30564,656.655762,316.4848,8.615004,2012_22.tif,2673.0
03,23,06,2012,34.6008,-117.0942,1038.109619,230.5452,2.398287,2012_23.tif,1591.0
04,23,06,2012,35.6247,-118.4972,811.182861,21.74222,3.192646,2012_23.tif,3041.0
06,23,06,2012,40.3997,-122.1389,133.347427,208.2857,0.607658,2012_23.tif,4993.0
09,23,06,2012,34.8822,-114.7372,343.466217,41.46935,1.032846,2012_23.tif,865.0
09,23,06,2012,33.046048,-116.519705,1084.555542,72.44101,4.125366,2012_23.tif,3873.0
13,24,06,2012,34.556940000000004,-117.27906000000002,923.484558,90.49306,14.47707,2012_24.tif,1287.0
14,24,06,2012,34.461220000000004,-117.05792,923.740845,30.74941,15.49235,2012_24.tif,1485.0
16,24,06,2012,36.57,-120.8353,424.922516,166.6326,16.54519,2012_24.tif,2036.0
16,24,06,2012,34.7998,-115.38023999999999,680.82666,151.1865,0.908821,2012_24.tif,1079.0
16,24,06,2012,33.86483,-116.93431000000001,655.08075,168.8898,2.533242,2012_24.tif,2444.0
17,25,06,2012,34.96056,-118.19531,871.624756,251.3436,4.870393,2012_25.tif,1514.0
17,25,06,2012,33.946220000000004,-116.66617,843.269897,354.4559,13.29571,2012_25.tif,1826.0
17,25,06,2012,33.87661,-116.88346999999999,1276.590942,229.7723,7.053286,2012_25.tif,3583.0
19,25,06,2012,35.6578,-118.4839,785.976563,150.5542,8.601412,2012_25.tif,2869.0
21,25,06,2012,35.9392,-118.265,2254.813721,61.29918,5.488797,2012_25.tif,4103.0
24,26,06,2012,35.6825,-118.228,845.412842,341.8828,9.918227,2012_26.tif,1980.0
24,26,06,2012,32.590348,-116.76465800000001,425.190063,87.58562,13.0127,2012_26.tif,3203.0
27,26,06,2012,40.6514,-122.4508,257.787811,204.3857,22.16781,2012_26.tif,6686.0
27,26,06,2012,32.76608,-116.08116000000001,248.280899,131.7863,7.109148,2012_26.tif,868.0
29,26,06,2012,33.56808,-116.7355,1160.103882,202.0185,0.927374,2012_26.tif,3253.0
01,27,07,2012,33.67928,-115.98671999999999,504.606812,175.744,5.952058,2012_27.tif,688.0
01,27,07,2012,32.614176,-116.781897,511.05191,273.2404,2.978758,2012_27.tif,3101.0
04,27,07,2012,40.6989,-124.2755,<Null>,<Null>,<Null>,2012_27.tif,-272.0
07,27,07,2012,40.3975,-122.1397,131.374664,232.9013,2.530015,2012_27.tif,6109.0
07,27,07,2012,37.6119,-118.4007,1381.127075,96.0168,3.42646,2012_27.tif,963.0
07,27,07,2012,37.10583,-118.26453000000001,1208.39624,45.97854,7.656734,2012_27.tif,1409.0
07,27,07,2012,32.555095,-116.87641,<Null>,<Null>,<Null>,2012_27.tif,2297.0
08,28,07,2012,39.354420000000005,-122.39578,167.982834,15.62873,6.200416,2012_28.tif,2932.0
09,28,07,2012,35.8347,-120.2525,731.026794,249.9043,19.66603,2012_28.tif,1859.0
12,28,07,2012,32.652667,-116.80843,245.433456,77.83939,6.253978,2012_28.tif,2955.0
13,28,07,2012,37.8693,-118.5746,2059.062256,21.82513,1.217923,2012_28.tif,2508.0
13,28,07,2012,36.1881,-118.0939,2615.317871,333.2874,15.91293,2012_28.tif,3263.0
14,28,07,2012,40.5853,-122.4525,223.029297,15.26392,3.822189,2012_28.tif,4878.0
14,28,07,2012,35.4908,-119.0419,266.153412,302.5031,6.726604,2012_28.tif,2042.0
16,29,07,2012,35.3872,-120.5564,315.114258,191.2283,10.55266,2012_29.tif,4608.0
17,29,07,2012,35.1108,-118.3208,1196.459595,98.14745,0.634152,2012_29.tif,1858.0
18,29,07,2012,40.7303,-120.2864,1791.482666,295.3672,3.584671,2012_29.tif,2824.0
20,29,07,2012,32.650226,-116.11648600000001,1029.38855,185.3171,4.013995,2012_29.tif,1908.0
22,30,07,2012,38.16422,-119.13028,2247.135254,336.962,3.493734,2012_30.tif,3757.0
22,30,07,2012,38.1428,-119.0994,2452.781006,223.2738,16.60413,2012_30.tif,2983.0
22,30,07,2012,37.9247,-118.57353,2019.18103,204.8289,10.60845,2012_30.tif,1594.0
23,30,07,2012,41.0975,-120.3425,1798.846802,21.26589,3.529785,2012_30.tif,3379.0
24,30,07,2012,38.7986,-119.7497,1634.193115,58.53066,4.257692,2012_30.tif,2530.0
24,30,07,2012,36.19406,-117.97933,1221.971924,71.33652,1.86985,2012_30.tif,1355.0
26,30,07,2012,38.0292,-118.8111,2285.489014,175.1818,1.08102,2012_30.tif,1318.0
26,30,07,2012,32.781695,-114.76649099999999,109.252014,230.605,0.49768,2012_30.tif,896.0
28,30,07,2012,39.124390000000005,-123.12267,420.707703,182.6411,30.66394,2012_30.tif,7288.0
29,31,07,2012,35.5803,-118.2992,1446.954224,174.1299,32.70914,2012_31.tif,2967.0
03,31,08,2012,35.6456,-117.805,744.333557,347.3513,0.30347,2012_31.tif,1178.0
04,31,08,2012,38.0769,-118.7931,2104.959229,35.86466,1.362,2012_31.tif,1002.0
04,31,08,2012,37.9336,-118.8336,2530.986572,105.25,5.67562,2012_31.tif,1774.0
04,31,08,2012,37.79425,-118.51106000000001,1782.992798,305.3838,1.586756,2012_31.tif,1471.0
04,31,08,2012,36.3708,-120.7064,1138.862915,27.22341,12.65919,2012_31.tif,3780.0
04,31,08,2012,35.289903,-118.161597,958.382874,133.888,3.224917,2012_31.tif,1619.0
05,32,08,2012,40.4353,-120.7017,1541.881348,112.0286,15.89507,2012_32.tif,4444.0
05,32,08,2012,38.1525,-119.8025,2475.508057,340.2002,9.651952,2012_32.tif,3971.0
05,32,08,2012,38.1008,-118.8017,2086.69873,85.65438,0.618243,2012_32.tif,938.0
05,32,08,2012,37.8205,-118.46970300000001,1670.364746,245.4288,3.058164,2012_32.tif,1255.0
05,32,08,2012,36.32,-120.8231,1165.555786,357.8478,10.02333,2012_32.tif,5827.0
08,32,08,2012,41.5472,-120.0192,1397.131714,239.5406,2.306788,2012_32.tif,1582.0
08,32,08,2012,37.9028,-118.8528,2500.325439,242.0831,3.140444,2012_32.tif,1651.0
09,32,08,2012,33.399853,-116.734946,1106.527832,300.8436,12.05111,2012_32.tif,3544.0
10,32,08,2012,40.6192,-122.4503,224.299362,137.7088,16.68244,2012_32.tif,5136.0
10,32,08,2012,35.8389,-118.9325,229.750031,151.4843,4.438575,2012_32.tif,1975.0
10,32,08,2012,35.6517,-118.2275,1396.445801,152.6142,26.01278,2012_32.tif,1748.0
10,32,08,2012,35.6228,-118.2833,1251.594238,53.55122,17.47604,2012_32.tif,2197.0
10,32,08,2012,35.6117,-118.3953,1116.361816,0.640378,25.86426,2012_32.tif,2723.0
10,32,08,2012,35.3419,-118.2383,1193.248657,182.3523,3.259391,2012_32.tif,3176.0
10,32,08,2012,34.0978,-117.1083,556.653748,264.3309,7.189565,2012_32.tif,1312.0
11,32,08,2012,34.707159999999995,-117.25565,1054.939575,3.073743,9.259928,2012_32.tif,1275.0
11,32,08,2012,33.88239,-116.98392,711.889954,285.6577,27.94242,2012_32.tif,2088.0
11,32,08,2012,33.512859999999996,-116.89738999999999,668.480835,350.4351,4.566885,2012_32.tif,202.0
11,32,08,2012,33.42442,-116.67329099999999,1344.160034,138.7115,8.778471,2012_32.tif,2766.0
12,33,08,2012,40.6153,-120.1153,1852.747437,345.9182,13.71982,2012_33.tif,1948.0
12,33,08,2012,39.01158,-122.44192,621.781311,223.9255,18.47579,2012_33.tif,5767.0
12,33,08,2012,35.96,-118.2347,1899.487427,334.318,13.60896,2012_33.tif,3835.0
13,33,08,2012,33.89078,-116.64169,501.679443,344.4542,27.80074,2012_33.tif,1502.0
13,33,08,2012,33.127028,-116.498985,889.005615,257.861,24.76482,2012_33.tif,1806.0
13,33,08,2012,32.559591999999995,-116.829769,<Null>,<Null>,<Null>,2012_33.tif,2525.0
14,33,08,2012,33.577059999999996,-116.88118999999999,890.588928,79.14288,9.957219,2012_33.tif,3587.0
15,33,08,2012,40.2847,-122.1161,268.328644,323.1801,1.11227,2012_33.tif,2890.0
16,33,08,2012,38.63622,-119.54783,1792.179443,344.9161,24.74966,2012_33.tif,2378.0
17,33,08,2012,41.2917,-120.4269,1544.37915,319.4583,1.00814,2012_33.tif,1701.0
17,33,08,2012,40.6403,-120.5497,1747.374878,145.9559,4.675483,2012_33.tif,3081.0
18,33,08,2012,40.6556,-120.6247,1973.949219,239.7289,14.93786,2012_33.tif,2871.0
18,33,08,2012,32.883140000000004,-115.77819,12.936999,-1,0,2012_33.tif,-63.0
28,35,08,2012,36.1183,-118.2258,2679.821533,142.8786,34.91982,2012_35.tif,4915.0
30,35,08,2012,33.842,-116.257,315.765533,152.5391,13.57376,2012_35.tif,909.0
31,35,08,2012,35.14606,-118.17747,1063.787964,95.5648,4.032359,2012_35.tif,1472.0
03,36,09,2012,33.425878000000004,-116.67409599999999,1368.9375,197.4693,15.47961,2012_36.tif,3177.0
04,36,09,2012,38.94444,-122.3445,235.678467,201.0815,16.93464,2012_36.tif,5331.0
05,36,09,2012,41.0917,-120.4733,1704.59668,101.2177,6.016511,2012_36.tif,4005.0
05,36,09,2012,35.4225,-119.7653,313.103973,359.1484,17.35914,2012_36.tif,1324.0
05,36,09,2012,33.58928,-115.96139,139.821808,356.7821,2.379346,2012_36.tif,639.0
07,36,09,2012,39.150059999999996,-123.05031000000001,789.030029,174.1082,31.31395,2012_36.tif,6157.0
08,36,09,2012,37.855309999999996,-118.53993999999999,1896.358521,98.50765,11.90205,2012_36.tif,2050.0
09,37,09,2012,37.65886,-118.50881000000001,2024.75708,109.8377,14.80783,2012_37.tif,1722.0
09,37,09,2012,35.9992,-118.3394,2503.696777,73.42,16.79705,2012_37.tif,6673.0
12,37,09,2012,40.6436,-122.4603,255.731857,77.56441,1.710928,2012_37.tif,5268.0
22,38,09,2012,39.9361,-120.0039,1439.3927,329.044,4.288067,2012_38.tif,2048.0
28,39,09,2012,40.4943,-122.4992,199.869766,103.5141,11.5497,2012_39.tif,4636.0
28,39,09,2012,35.8503,-118.5786,2286.643311,275.1704,13.16989,2012_39.tif,8060.0
29,39,09,2012,33.88369,-116.88763999999999,1052.008911,313.4243,30.56129,2012_39.tif,3655.0
29,39,09,2012,33.75119,-117.30017,638.282654,326.7208,6.910331,2012_39.tif,2122.0
24,43,10,2012,40.6011,-122.9117,650.986633,354.3041,30.02637,2012_43.tif,6957.0
27,43,10,2012,40.6786,-120.2878,1617.136841,265.5894,0.56391,2012_43.tif,2206.0
28,44,10,2012,35.5575,-117.6508,958.125854,310.2437,8.322652,2012_44.tif,1056.0
01,44,11,2012,33.60931,-114.75803300000001,130.167816,32.13883,2.499887,2012_44.tif,1029.0
06,45,11,2012,34.63531,-117.16125,1009.788208,327.6532,3.138668,2012_45.tif,1279.0
08,45,11,2012,33.946191999999996,-116.67265,785.796875,258.241,2.209804,2012_45.tif,1822.0
09,45,11,2012,33.76192,-117.30646999999999,646.677979,283.7162,17.26534,2012_45.tif,2182.0
12,46,11,2012,33.054,-116.545,994.285278,237.2757,15.10525,2012_46.tif,4410.0
14,46,11,2012,36.563,-120.8351,387.031555,111.8838,4.66771,2012_46.tif,1622.0
18,47,11,2012,32.62767,-116.57217,852.570801,258.4386,2.376798,2012_47.tif,3978.0
23,47,11,2012,34.48,-118.294,810.595093,179.9038,30.80151,2012_47.tif,1926.0
24,47,11,2012,35.311712,-118.058399,767.657349,34.8625,7.567798,2012_47.tif,1329.0
24,47,11,2012,33.659985999999996,-115.798681,477.289825,198.1682,1.582276,2012_47.tif,1220.0
25,48,11,2012,33.681309999999996,-115.239203,210.779449,43.03974,0.228071,2012_48.tif,857.0
25,48,11,2012,32.9325,-115.13528899999999,80.000015,143.4635,0.057798,2012_48.tif,868.0
01,48,12,2012,32.7,-114.9503,<Null>,<Null>,<Null>,2012_48.tif,1074.0
